λ	T
647.8	6.1509e-08
648.0	5.6981e-08
648.2	3.6196e-08
648.4	3.0098e-08
648.6	5.7447e-08
648.8	5.3697e-08
649.0	3.0778e-08
649.2	1.3326e-08
649.4	2.6406e-08
649.6	7.1803e-08
649.8	7.0191e-08
650.0	8.742e-08
650.2	8.8932e-08
650.4	3.3805e-08
650.6	5.7919e-08
650.8	3.1456e-08
651.0	1.2029e-08
651.2	1.7467e-08
651.4	9.4211e-09
651.6	9.4142e-09
651.8	9.42e-09
652.0	3.2818e-08
652.2	4.3324e-08
652.4	1.6295e-08
652.6	1.0049e-08
652.8	9.4686e-09
653.0	9.4825e-09
653.2	1.5985e-08
653.4	3.7929e-08
653.6	6.6539e-08
653.8	5.5652e-08
654.0	2.6608e-08
654.2	3.1759e-08
654.4	1.0487e-08
654.6	3.1497e-08
654.8	5.2977e-08
655.0	5.769e-08
655.2	5.1098e-08
655.4	3.353e-08
655.6	8.2387e-08
655.8	1.6074e-08
656.0	7.0071e-08
656.2	9.2331e-08
656.4	1.0759e-07
656.6	1.8733e-08
656.8	1.1036e-07
657.0	1.3771e-07
657.2	1.4971e-08
657.4	3.3335e-08
657.6	7.1153e-08
657.8	7.1536e-08
658.0	5.4815e-08
658.2	2.0848e-08
658.4	4.7355e-08
658.6	1.3483e-08
658.8	2.1678e-08
659.0	5.2441e-08
659.2	8.1731e-08
659.4	6.6891e-08
659.6	5.4244e-08
659.8	1.9758e-08
660.0	3.2796e-08
660.2	4.3546e-08
660.4	7.5838e-08
660.6	1.3122e-07
660.8	4.9179e-08
661.0	9.1127e-08
661.2	1.0495e-07
661.4	1.1285e-07
661.6	8.0603e-08
661.8	6.8391e-08
662.0	8.3404e-08
662.2	3.187e-08
662.4	8.203e-08
662.6	7.2168e-08
662.8	1.2802e-07
663.0	1.6101e-07
663.2	1.6598e-07
663.4	2.3385e-07
663.6	2.2615e-07
663.8	2.6517e-07
664.0	3.442e-07
664.2	4.0594e-07
664.4	4.477e-07
664.6	5.2919e-07
664.8	7.7691e-07
665.0	1.083e-06
665.2	1.3734e-06
665.4	1.6527e-06
665.6	2.2527e-06
665.8	3.0594e-06
666.0	4.0106e-06
666.2	5.5134e-06
666.4	7.4459e-06
666.6	1.0325e-05
666.8	1.4498e-05
667.0	2.0032e-05
667.2	2.7759e-05
667.4	3.9193e-05
667.6	5.6125e-05
667.8	8.0893e-05
668.0	1.1723e-04
668.2	1.6635e-04
668.4	2.4519e-04
668.6	3.6679e-04
668.8	5.571e-04
669.0	8.5925e-04
669.2	0.00134
669.4	0.00214
669.6	0.00312
669.8	0.00508
670.0	0.00842
670.2	0.01429
670.4	0.02489
670.6	0.0444
670.8	0.08075
671.0	0.14379
671.2	0.25291
671.4	0.4169
671.6	0.6125
671.8	0.78361
672.0	0.89455
672.2	0.9479
672.4	0.97073
672.6	0.97587
672.8	0.97584
673.0	0.97501
673.2	0.97297
673.4	0.97028
673.6	0.96715
673.8	0.96454
674.0	0.96156
674.2	0.95975
674.4	0.95954
674.6	0.96103
674.8	0.96201
675.0	0.96492
675.2	0.96725
675.4	0.96952
675.6	0.97151
675.8	0.97401
676.0	0.97459
676.2	0.97549
676.4	0.97524
676.6	0.97586
676.8	0.9753
677.0	0.97539
677.2	0.97496
677.4	0.97557
677.6	0.97632
677.8	0.97788
678.0	0.97954
678.2	0.98118
678.4	0.98331
678.6	0.98517
678.8	0.98755
679.0	0.98924
679.2	0.99032
679.4	0.99139
679.6	0.99113
679.8	0.99057
680.0	0.99016
680.2	0.98874
680.4	0.9874
680.6	0.98523
680.8	0.98295
681.0	0.98027
681.2	0.97858
681.4	0.97616
681.6	0.9736
681.8	0.97205
682.0	0.97078
682.2	0.96906
682.4	0.96866
682.6	0.96873
682.8	0.96801
683.0	0.96759
683.2	0.96764
683.4	0.96844
683.6	0.96858
683.8	0.96912
684.0	0.96995
684.2	0.97014
684.4	0.97053
684.6	0.97172
684.8	0.97185
685.0	0.97279
685.2	0.97249
685.4	0.97272
685.6	0.97265
685.8	0.9735
686.0	0.97334
686.2	0.9736
686.4	0.97377
686.6	0.97358
686.8	0.97373
687.0	0.97385
687.2	0.97371
687.4	0.97399
687.6	0.97411
687.8	0.97416
688.0	0.97387
688.2	0.9743
688.4	0.97361
688.6	0.97425
688.8	0.97416
689.0	0.97422
689.2	0.97363
689.4	0.97399
689.6	0.97368
689.8	0.97267
690.0	0.97234
690.2	0.97199
690.4	0.97162
690.6	0.9714
690.8	0.97095
691.0	0.97078
691.2	0.97013
691.4	0.97045
691.6	0.97036
691.8	0.97126
692.0	0.97138
692.2	0.9715
692.4	0.97217
692.6	0.97353
692.8	0.97466
693.0	0.97521
693.2	0.97685
693.4	0.97781
693.6	0.97942
693.8	0.98105
694.0	0.98226
694.2	0.98449
694.4	0.98588
694.6	0.98718
694.8	0.98864
695.0	0.98979
695.2	0.99123
695.4	0.99222
695.6	0.99319
695.8	0.99399
696.0	0.99425
696.2	0.99468
696.4	0.99479
696.6	0.99447
696.8	0.99442
697.0	0.99318
697.2	0.99235
697.4	0.99108
697.6	0.98967
697.8	0.9884
698.0	0.9869
698.2	0.98486
698.4	0.98299
698.6	0.98105
698.8	0.97897
699.0	0.97717
699.2	0.97564
699.4	0.97383
699.6	0.9718
699.8	0.97025
700.0	0.96823
700.2	0.967
700.4	0.96535
700.6	0.96414
700.8	0.96319
701.0	0.96256
701.2	0.96142
701.4	0.96085
701.6	0.96064
701.8	0.96061
702.0	0.9609
702.2	0.96104
702.4	0.96167
702.6	0.96196
702.8	0.96278
703.0	0.96334
703.2	0.96469
703.4	0.96567
703.6	0.96656
703.8	0.96794
704.0	0.9689
704.2	0.96966
704.4	0.97025
704.6	0.97016
704.8	0.97021
705.0	0.96931
705.2	0.96895
705.4	0.96645
705.6	0.96375
705.8	0.9614
706.0	0.9572
706.2	0.95394
706.4	0.94771
706.6	0.94131
706.8	0.93492
707.0	0.92727
707.2	0.91979
707.4	0.9118
707.6	0.90351
707.8	0.89488
708.0	0.88725
708.2	0.88002
708.4	0.87316
708.6	0.86753
708.8	0.86257
709.0	0.85882
709.2	0.85671
709.4	0.85621
709.6	0.85652
709.8	0.86002
710.0	0.86422
710.2	0.87065
710.4	0.87915
710.6	0.88905
710.8	0.90003
711.0	0.91146
711.2	0.92365
711.4	0.93659
711.6	0.94891
711.8	0.96084
712.0	0.96901
712.2	0.9754
712.4	0.97841
712.6	0.9792
712.8	0.97684
713.0	0.97209
713.2	0.96692
713.4	0.95927
713.6	0.95089
713.8	0.94282
714.0	0.93331
714.2	0.92196
714.4	0.90479
714.6	0.87367
714.8	0.82121
715.0	0.74563
715.2	0.6461
715.4	0.53052
715.6	0.41386
715.8	0.30985
716.0	0.22383
716.2	0.15751
716.4	0.11113
716.6	0.0784
716.8	0.05564
717.0	0.03987
717.2	0.02886
717.4	0.02139
717.6	0.01639
717.8	0.01214
718.0	0.00909
718.2	0.00684
718.4	0.00522
718.6	0.00399
718.8	0.00309
719.0	0.00237
719.2	0.00185
719.4	0.00147
719.6	0.00116
719.8	9.1242e-04
720.0	7.396e-04
720.2	5.8813e-04
720.4	4.6674e-04
720.6	3.7803e-04
720.8	3.1005e-04
721.0	2.5076e-04
721.2	2.072e-04
721.4	1.7028e-04
721.6	1.4095e-04
721.8	1.1665e-04
722.0	9.7046e-05
722.2	8.0866e-05
722.4	6.6257e-05
722.6	5.6138e-05
722.8	4.7013e-05
723.0	3.9575e-05
723.2	3.3978e-05
723.4	2.8718e-05
723.6	2.4215e-05
723.8	2.0522e-05
724.0	1.7207e-05
724.2	1.4765e-05
724.4	1.2717e-05
724.6	1.0965e-05
724.8	9.4815e-06
725.0	8.1926e-06
725.2	7.0572e-06
725.4	6.1048e-06
725.6	5.1301e-06
725.8	4.5564e-06
726.0	3.9715e-06
726.2	3.2699e-06
726.4	2.7552e-06
726.6	2.5158e-06
726.8	2.3413e-06
727.0	1.7373e-06
727.2	1.5096e-06
727.4	1.337e-06
727.6	1.1298e-06
727.8	1.0228e-06
728.0	1.0064e-06
728.2	9.9007e-07
728.4	7.5878e-07
728.6	5.7517e-07
728.8	3.9038e-07
729.0	3.2694e-07
729.2	3.8882e-07
729.4	4.4096e-07
729.6	2.528e-07
729.8	2.148e-07
730.0	2.4165e-07
730.2	2.0057e-07
730.4	1.4168e-07
730.6	1.5022e-07
730.8	1.2371e-07
731.0	1.8988e-08
731.2	1.1174e-08
731.4	2.9943e-08
731.6	1.7646e-08
731.8	1.8392e-07
732.0	6.229e-08
732.2	3.1752e-08
732.4	1.6915e-08
732.6	3.4429e-08
732.8	6.8052e-08
733.0	9.9877e-08
733.2	1.3925e-07
733.4	1.0557e-07
733.6	2.7198e-08
733.8	1.0299e-08
734.0	2.3818e-08
734.2	3.7476e-08
734.4	2.8514e-08
734.6	1.148e-08
734.8	1.1485e-08
735.0	1.1489e-08
735.2	2.3597e-08
735.4	5.1004e-08
735.6	5.591e-08
735.8	2.8926e-08
736.0	2.7523e-08
736.2	1.0446e-08
736.4	8.6923e-09
736.6	8.6965e-09
736.8	8.7041e-09
737.0	9.2569e-09
737.2	1.0485e-08
737.4	1.1698e-08
737.6	1.1691e-08
737.8	1.1699e-08
738.0	1.1713e-08
738.2	1.1733e-08
738.4	1.7372e-08
738.6	6.2999e-08
738.8	1.1799e-08
739.0	1.181e-08
739.2	1.1852e-08
739.4	1.1862e-08
739.6	1.1863e-08
739.8	1.4498e-08
740.0	4.2078e-08
740.2	5.1675e-08
740.4	1.4198e-08
740.6	5.9529e-08
740.8	3.7665e-08
741.0	1.4827e-08
741.2	2.8673e-08
741.4	9.6826e-08
741.6	1.2738e-07
741.8	3.2254e-08
742.0	1.5586e-08
742.2	1.2098e-08
742.4	1.2092e-08
742.6	1.3077e-08
742.8	4.7708e-08
743.0	2.4436e-08
743.2	1.3979e-08
743.4	1.2196e-08
743.6	1.2212e-08
743.8	1.8707e-08
744.0	8.2257e-08
744.2	1.8524e-08
744.4	1.2679e-08
744.6	2.775e-08
744.8	5.4018e-08
745.0	3.9673e-08
745.2	1.2391e-08
745.4	1.2419e-08
745.6	6.3812e-08
745.8	8.5699e-08
746.0	3.5817e-08
746.2	3.0835e-08
746.4	2.6367e-08
746.6	1.577e-08
746.8	6.6855e-08
747.0	2.0903e-08
747.2	1.3182e-08
747.4	1.2671e-08
747.6	1.2695e-08
747.8	1.2693e-08
748.0	1.3642e-08
748.2	2.3902e-08
748.4	1.8222e-08
748.6	4.0076e-08
748.8	2.1497e-08
749.0	1.2801e-08
749.2	1.2814e-08
749.4	1.2803e-08
749.6	1.283e-08
749.8	1.5593e-08
750.0	3.8628e-08
750.2	4.3668e-08
750.4	2.4988e-08
750.6	1.7359e-08
750.8	5.2644e-08
751.0	1.0119e-07
751.2	8.5577e-08
751.4	9.2916e-08
751.6	3.222e-08
751.8	4.5182e-08
752.0	5.9131e-08
752.2	1.9744e-08
752.4	4.9303e-08
752.6	5.6585e-08
752.8	1.5892e-08
753.0	1.3253e-08
753.2	1.3268e-08
753.4	1.3278e-08
753.6	1.3293e-08
753.8	2.9734e-08
754.0	3.046e-08
754.2	4.5672e-08
754.4	3.0974e-08
754.6	1.3417e-08
754.8	1.3468e-08
755.0	1.3519e-08
755.2	2.9253e-08
755.4	4.6009e-08
755.6	2.5077e-08
755.8	1.358e-08
756.0	1.3589e-08
756.2	1.4055e-08
756.4	4.3058e-08
756.6	3.5099e-08
756.8	2.668e-08
757.0	1.9101e-08
757.2	1.3806e-08
757.4	1.5806e-08
757.6	2.7727e-08
757.8	1.5863e-08
758.0	1.3866e-08
758.2	2.5331e-08
758.4	2.7547e-08
758.6	2.7974e-08
758.8	9.7471e-08
759.0	9.7688e-08
759.2	2.1557e-08
759.4	5.7056e-08
759.6	6.7614e-08
759.8	2.5845e-08
760.0	4.3143e-08
760.2	1.1711e-07
760.4	1.4007e-07
760.6	7.4081e-08
760.8	9.263e-08
761.0	1.1235e-07
761.2	6.922e-08
761.4	3.9758e-08
761.6	1.5923e-08
761.8	4.8789e-08
762.0	9.2799e-08
762.2	4.1526e-08
762.4	1.4475e-08
762.6	1.4532e-08
762.8	1.4571e-08
763.0	1.4603e-08
763.2	1.4597e-08
763.4	3.0142e-08
763.6	2.6176e-08
763.8	1.464e-08
764.0	1.4719e-08
764.2	1.475e-08
764.4	1.4725e-08
764.6	3.5166e-08
764.8	3.4694e-08
765.0	2.2252e-08
765.2	1.9513e-08
765.4	3.6318e-08
765.6	1.6523e-08
765.8	2.8926e-08
766.0	1.7611e-08
766.2	3.2862e-08
766.4	3.5573e-08
766.6	1.557e-08
766.8	2.0704e-08
767.0	4.5265e-08
767.2	4.5287e-08
767.4	2.0165e-08
767.6	1.5158e-08
767.8	1.5196e-08
768.0	1.6056e-08
768.2	2.3376e-08
768.4	7.4144e-08
768.6	4.9133e-08
768.8	4.5924e-08
769.0	2.7142e-08
769.2	1.5349e-08
769.4	1.6228e-08
769.6	2.7647e-08
769.8	1.2164e-07
770.0	8.3384e-08
770.2	7.7656e-08
770.4	1.0174e-07
770.6	9.462e-08
770.8	3.1585e-08
771.0	3.6033e-08
771.2	1.568e-08
771.4	1.5734e-08
771.6	5.6821e-08
771.8	5.2303e-08
772.0	1.5796e-08
772.2	1.6303e-08
772.4	3.1236e-08
772.6	4.6448e-08
772.8	2.1084e-08
773.0	2.3428e-08
773.2	2.4971e-08
773.4	2.2172e-08
773.6	1.0729e-07
773.8	3.0688e-08
774.0	6.5457e-08
774.2	3.1762e-08
774.4	9.12e-08
774.6	3.6215e-08
774.8	5.8058e-08
775.0	9.0451e-08
775.2	1.1149e-07
775.4	1.255e-07
775.6	9.5919e-08
775.8	3.8791e-08
776.0	1.6409e-08
776.2	1.642e-08
776.4	1.6448e-08
776.6	4.0836e-08
776.8	2.1066e-08
777.0	1.6592e-08
777.2	1.6617e-08
777.4	1.6637e-08
777.6	1.8193e-08
777.8	7.7745e-08
778.0	8.8027e-08
778.2	2.5492e-08
778.4	6.2506e-08
778.6	6.2368e-08
778.8	1.6886e-08
779.0	1.7489e-08
779.2	6.4184e-08
779.4	8.745e-08
779.6	2.9107e-08
779.8	1.71e-08
780.0	1.7112e-08
780.2	1.7152e-08
780.4	1.7247e-08
780.6	1.7292e-08
780.8	2.1989e-08
781.0	1.9762e-08
781.2	1.7378e-08
781.4	2.4518e-08
781.6	4.5787e-08
781.8	1.8898e-08
782.0	3.9152e-08
782.2	5.3729e-08
782.4	1.0297e-07
782.6	5.5153e-08
782.8	1.7612e-08
783.0	1.7663e-08
783.2	1.7704e-08
783.4	7.0673e-08
783.6	5.7119e-08
783.8	6.7087e-08
784.0	5.5884e-08
784.2	1.794e-08
784.4	1.8392e-08
784.6	3.2273e-08
784.8	7.3448e-08
785.0	4.9568e-08
785.2	2.1214e-08
785.4	4.6047e-08
785.6	1.888e-07
785.8	1.4618e-07
786.0	4.7662e-08
786.2	7.9393e-08
786.4	1.0087e-07
786.6	4.0988e-08
786.8	1.8443e-08
787.0	1.847e-08
787.2	1.8496e-08
787.4	4.3737e-08
787.6	2.9201e-08
787.8	3.9034e-08
788.0	9.5433e-08
788.2	1.0342e-07
788.4	1.2945e-07
788.6	1.1435e-07
788.8	1.5102e-07
789.0	7.6484e-08
789.2	4.8015e-08
789.4	9.71e-09
789.6	2.1799e-08
789.8	5.0556e-08
790.0	5.6661e-08
790.2	3.2455e-08
790.4	1.9851e-08
790.6	4.8916e-08
790.8	1.2054e-07
791.0	9.8423e-08
791.2	7.6752e-08
791.4	4.6156e-08
791.6	2.1064e-08
791.8	9.689e-09
792.0	9.7115e-09
792.2	9.7341e-09
792.4	9.7539e-09
792.6	9.7738e-09
792.8	9.7944e-09
793.0	9.8159e-09
793.2	9.8374e-09
793.4	9.8561e-09
793.6	9.8749e-09
793.8	1.3029e-08
794.0	1.7288e-08
794.2	1.7292e-08
794.4	1.3112e-08
794.6	1.0026e-08
794.8	1.0038e-08
795.0	1.0049e-08
795.2	1.0066e-08
795.4	1.0083e-08
795.6	1.1528e-08
795.8	1.5297e-08
796.0	2.0298e-08
796.2	4.0079e-08
796.4	7.9295e-08
796.6	3.6726e-08
796.8	1.5885e-08
797.0	1.028e-08
797.2	1.0295e-08
797.4	1.031e-08
797.6	1.0343e-08
797.8	1.0377e-08
798.0	1.0391e-08
798.2	1.0404e-08
798.4	1.3758e-08
798.6	2.4162e-08
798.8	4.1396e-08
799.0	2.1043e-08
799.2	1.0697e-08
799.4	1.058e-08
799.6	1.0607e-08
799.8	1.0627e-08
800.0	1.064e-08
